"_defaultColorIndex","id","loss","name","time_step"
"1","r8dg7ji6","0.051925450563430786","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","52"
"1","r8dg7ji6","0.05520998314023018","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","53"
"1","r8dg7ji6","0.05949117988348007","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","54"
"1","r8dg7ji6","0.06290612369775772","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","55"
"1","r8dg7ji6","0.0663544088602066","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","56"
"1","r8dg7ji6","0.06490271538496017","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","57"
"1","r8dg7ji6","0.06217627227306366","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","58"
"1","r8dg7ji6","0.061661578714847565","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","59"
"1","r8dg7ji6","0.06434457749128342","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","60"
"1","r8dg7ji6","0.06955568492412567","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","61"
"1","r8dg7ji6","0.07168517261743546","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","62"
"1","r8dg7ji6","0.06992404162883759","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","63"
"1","r8dg7ji6","0.06834357231855392","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","64"
"1","r8dg7ji6","0.06548812985420227","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","65"
"1","r8dg7ji6","0.06603594869375229","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","66"
"1","r8dg7ji6","0.06769605726003647","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","67"
"1","r8dg7ji6","0.06888602674007416","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","68"
"1","r8dg7ji6","0.06375692039728165","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","69"
"1","r8dg7ji6","0.05583695322275162","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","70"
"1","r8dg7ji6","0.04768980294466019","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","71"
"1","r8dg7ji6","0.044897813349962234","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","72"
"1","r8dg7ji6","0.04885772243142128","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","73"
"1","r8dg7ji6","0.057198893278837204","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","74"
"1","r8dg7ji6","0.060310520231723785","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","75"
"1","r8dg7ji6","0.06099247932434082","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","76"
"1","r8dg7ji6","0.06096096709370613","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","77"
"1","r8dg7ji6","0.06268361955881119","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","78"
"1","r8dg7ji6","0.06621743738651276","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","79"
"1","r8dg7ji6","0.07242985814809799","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","80"
"1","r8dg7ji6","0.07992767542600632","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","81"
"1","r8dg7ji6","0.09153853356838226","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","82"
"1","r8dg7ji6","0.0948440432548523","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","83"
"1","r8dg7ji6","0.09307394176721573","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","84"
"1","r8dg7ji6","0.09450294077396393","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","85"
"1","r8dg7ji6","0.10381471365690231","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","86"
"1","r8dg7ji6","0.10849757492542267","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","87"
"1","r8dg7ji6","0.10141230374574661","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","88"
"1","r8dg7ji6","0.08872640132904053","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","89"
"1","r8dg7ji6","0.07662682235240936","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","90"
"1","r8dg7ji6","0.06964697688817978","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","91"
"1","r8dg7ji6","0.06891452521085739","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","92"
"1","r8dg7ji6","0.07116132974624634","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","93"
"1","r8dg7ji6","0.0642789974808693","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","94"
"1","r8dg7ji6","0.05813879147171974","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","95"
"1","r8dg7ji6","0.05492876097559929","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","96"
"4","ciehqfph","0.000022905862351763062","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","0"
"4","ciehqfph","0.00013858999591320753","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","1"
"4","ciehqfph","0.00019443589553702623","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","2"
"4","ciehqfph","0.00038012751610949636","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","3"
"4","ciehqfph","0.000543627014849335","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","4"
"4","ciehqfph","0.0010694853262975812","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","5"
"4","ciehqfph","0.0019906945526599884","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","6"
"4","ciehqfph","0.002187333069741726","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","7"
"4","ciehqfph","0.0019061480415984988","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","8"
"4","ciehqfph","0.002492777304723859","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","9"
"4","ciehqfph","0.004275185987353325","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","10"
"4","ciehqfph","0.005871450994163752","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","11"
"4","ciehqfph","0.007261682767421007","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","12"
"4","ciehqfph","0.008891367353498936","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","13"
"4","ciehqfph","0.01219919603317976","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","14"
"4","ciehqfph","0.015878157690167427","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","15"
"4","ciehqfph","0.020734593272209167","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","16"
"4","ciehqfph","0.026530280709266663","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","17"
"4","ciehqfph","0.03344007581472397","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","18"
"4","ciehqfph","0.039490796625614166","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","19"
"4","ciehqfph","0.044294118881225586","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","20"
"4","ciehqfph","0.05116922780871391","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","21"
"4","ciehqfph","0.06127239391207695","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","22"
"4","ciehqfph","0.06757275015115738","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","23"
"4","ciehqfph","0.07139944285154343","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","24"
"4","ciehqfph","0.07548300921916962","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","25"
"4","ciehqfph","0.07830669730901718","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","26"
"4","ciehqfph","0.08409859240055084","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","27"
"4","ciehqfph","0.08685789257287979","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","28"
"4","ciehqfph","0.08249208331108093","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","29"
"4","ciehqfph","0.07931847125291824","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","30"
"4","ciehqfph","0.07963008433580399","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","31"
"4","ciehqfph","0.08756016939878464","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","32"
"4","ciehqfph","0.09225068986415863","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","33"
"4","ciehqfph","0.09563480317592621","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","34"
"4","ciehqfph","0.09820809960365295","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","35"
"4","ciehqfph","0.09508009999990463","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","36"
"4","ciehqfph","0.09185664355754852","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","37"
"4","ciehqfph","0.09013926237821579","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","38"
"4","ciehqfph","0.08980121463537216","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","39"
"4","ciehqfph","0.0943632423877716","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","40"
"4","ciehqfph","0.09581920504570007","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","41"
"4","ciehqfph","0.09227621555328369","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","42"
"4","ciehqfph","0.08696357160806656","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","43"
"4","ciehqfph","0.07943450659513474","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","44"
"4","ciehqfph","0.07334330677986145","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","45"
"4","ciehqfph","0.07174097746610641","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","46"
"4","ciehqfph","0.07575595378875732","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","47"
"4","ciehqfph","0.081806980073452","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","48"
"4","ciehqfph","0.0860922634601593","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","49"
"4","ciehqfph","0.08352071046829224","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","50"
"4","ciehqfph","0.07266970723867416","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","51"
"4","ciehqfph","0.06154482811689377","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","52"
"4","ciehqfph","0.051130615174770355","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","53"
"4","ciehqfph","0.04952741786837578","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","54"
"4","ciehqfph","0.05056566745042801","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","55"
"4","ciehqfph","0.054416269063949585","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","56"
"4","ciehqfph","0.06146186217665672","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","57"
"4","ciehqfph","0.06876552850008011","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","58"
"4","ciehqfph","0.0738680511713028","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","59"
"4","ciehqfph","0.07608318328857422","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","60"
"4","ciehqfph","0.0869792178273201","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","61"
"4","ciehqfph","0.1072053387761116","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","62"
"4","ciehqfph","0.1343548595905304","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","63"
"4","ciehqfph","0.16641761362552643","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","64"
"4","ciehqfph","0.19219912588596344","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","65"
"4","ciehqfph","0.21201182901859283","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","66"
"4","ciehqfph","0.22767063975334167","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","67"
"4","ciehqfph","0.23740413784980774","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","68"
"4","ciehqfph","0.24406513571739197","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","69"
"4","ciehqfph","0.2538534700870514","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","70"
"4","ciehqfph","0.25444352626800537","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","71"
"4","ciehqfph","0.24760709702968597","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","72"
"4","ciehqfph","0.2295953780412674","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","73"
"4","ciehqfph","0.21609899401664734","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","74"
"4","ciehqfph","0.21269555389881134","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","75"
"4","ciehqfph","0.21731813251972198","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","76"
"4","ciehqfph","0.22781848907470703","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","77"
"4","ciehqfph","0.24314944446086884","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","78"
"4","ciehqfph","0.260885089635849","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","79"
"4","ciehqfph","0.2813541889190674","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","80"
"4","ciehqfph","0.29633310437202454","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","81"
"4","ciehqfph","0.30664944648742676","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","82"
"4","ciehqfph","0.31389299035072327","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","83"
"4","ciehqfph","0.3193167448043823","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","84"
"4","ciehqfph","0.32273128628730774","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","85"
"4","ciehqfph","0.3242967426776886","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","86"
"4","ciehqfph","0.31060826778411865","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","87"
"4","ciehqfph","0.2888062596321106","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","88"
"4","ciehqfph","0.2623645067214966","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","89"
"4","ciehqfph","0.23851941525936127","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","90"
"4","ciehqfph","0.2234226018190384","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","91"
"4","ciehqfph","0.21704059839248657","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","92"
"4","ciehqfph","0.21562446653842926","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","93"
"4","ciehqfph","0.2184135764837265","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","94"
"4","ciehqfph","0.22848546504974365","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","95"
"4","ciehqfph","0.24935562908649445","turbulent_radiative_layer_2D-unet_classic-UNetClassic-0.01","96"
"9","acfsgd7h","0.0000022310450731310993","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","0"
"9","acfsgd7h","0.00000769796588429017","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","1"
"9","acfsgd7h","0.000020692681573564187","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","2"
"9","acfsgd7h","0.000029883576644351706","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","3"
"9","acfsgd7h","0.00006174526788527146","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","4"
"9","acfsgd7h","0.00016848326777108014","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","5"
"9","acfsgd7h","0.0003044086624868214","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","6"
"9","acfsgd7h","0.00039703957736492157","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","7"
"9","acfsgd7h","0.0005042660050094128","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","8"
"9","acfsgd7h","0.0007761914748698473","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","9"
"9","acfsgd7h","0.001010370790027082","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","10"
"9","acfsgd7h","0.0012706717243418097","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","11"
"9","acfsgd7h","0.00168330199085176","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","12"
"9","acfsgd7h","0.00246317102573812","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","13"
"9","acfsgd7h","0.003108968725427985","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","14"
"9","acfsgd7h","0.0031225942075252533","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","15"
"9","acfsgd7h","0.0033108333591371775","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","16"
"9","acfsgd7h","0.00407508434727788","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","17"
"9","acfsgd7h","0.005601598881185055","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","18"
"9","acfsgd7h","0.0076462640427052975","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","19"
"9","acfsgd7h","0.0096336230635643","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","20"
"9","acfsgd7h","0.011194475926458836","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","21"
"9","acfsgd7h","0.012368159368634224","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","22"
"9","acfsgd7h","0.014282869175076485","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","23"
"9","acfsgd7h","0.016518348827958107","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","24"
"9","acfsgd7h","0.018715152516961098","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","25"
"9","acfsgd7h","0.02042206935584545","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","26"
"9","acfsgd7h","0.021218562498688698","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","27"
"9","acfsgd7h","0.021445252001285553","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","28"
"9","acfsgd7h","0.020412342622876167","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","29"
"9","acfsgd7h","0.0194057859480381","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","30"
"9","acfsgd7h","0.01988242380321026","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","31"
"9","acfsgd7h","0.025094904005527496","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","32"
"9","acfsgd7h","0.0341968797147274","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","33"
"9","acfsgd7h","0.04236390441656113","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","34"
"9","acfsgd7h","0.04497829079627991","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","35"
"9","acfsgd7h","0.042618278414011","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","36"
"9","acfsgd7h","0.04038162901997566","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","37"
"9","acfsgd7h","0.03761383891105652","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","38"
"9","acfsgd7h","0.03821580857038498","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","39"
"9","acfsgd7h","0.040459465235471725","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","40"
"9","acfsgd7h","0.03866387903690338","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","41"
"9","acfsgd7h","0.037454355508089066","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","42"
"9","acfsgd7h","0.038401346653699875","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","43"
"9","acfsgd7h","0.04256371036171913","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","44"
"9","acfsgd7h","0.04734191298484802","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","45"
"9","acfsgd7h","0.05300656333565712","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","46"
"9","acfsgd7h","0.05903876572847366","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","47"
"9","acfsgd7h","0.059262290596961975","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","48"
"9","acfsgd7h","0.060652367770671844","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","49"
"9","acfsgd7h","0.07164084166288376","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","50"
"9","acfsgd7h","0.08825716376304626","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","51"
"9","acfsgd7h","0.09983313083648682","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","52"
"9","acfsgd7h","0.0992932915687561","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","53"
"9","acfsgd7h","0.10297206789255142","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","54"
"9","acfsgd7h","0.10407274961471558","turbulent_radiative_layer_2D-tfno-TFNO-0.0005","55"
