"_defaultColorIndex","id","loss","name","time_step"
"1","r8dg7ji6","0.0031399528961628675","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","0"
"1","r8dg7ji6","0.008072055876255035","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","1"
"1","r8dg7ji6","0.018643943592905998","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","2"
"1","r8dg7ji6","0.03848421573638916","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","3"
"1","r8dg7ji6","0.08128156512975693","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","4"
"1","r8dg7ji6","0.15228062868118286","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","5"
"1","r8dg7ji6","0.21311479806900024","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","6"
"1","r8dg7ji6","0.3267678916454315","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","7"
"1","r8dg7ji6","0.44326549768447876","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","8"
"1","r8dg7ji6","0.5009750723838806","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","9"
"1","r8dg7ji6","0.4736635684967041","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","10"
"1","r8dg7ji6","0.6099291443824768","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","11"
"1","r8dg7ji6","0.7192285656929016","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","12"
"1","r8dg7ji6","0.6972130537033081","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","13"
"1","r8dg7ji6","0.6446168422698975","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","14"
"1","r8dg7ji6","0.6013900637626648","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","15"
"1","r8dg7ji6","0.5186478495597839","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","16"
"1","r8dg7ji6","0.5620496869087219","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","17"
"1","r8dg7ji6","0.6795318722724915","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","18"
"1","r8dg7ji6","0.7990901470184326","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","19"
"1","r8dg7ji6","0.8618263602256775","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","20"
"1","r8dg7ji6","0.8440231084823608","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","21"
"1","r8dg7ji6","0.7241201996803284","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","22"
"1","r8dg7ji6","0.7096540927886963","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","23"
"1","r8dg7ji6","0.7930535674095154","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","24"
"1","r8dg7ji6","0.8073471188545227","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","25"
"1","r8dg7ji6","0.841420590877533","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","26"
"1","r8dg7ji6","0.8955608010292053","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","27"
"1","r8dg7ji6","0.8696314692497253","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","28"
"1","r8dg7ji6","0.9148677587509155","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","29"
"1","r8dg7ji6","0.7883594036102295","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","30"
"1","r8dg7ji6","0.7231539487838745","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","31"
"1","r8dg7ji6","0.8218065500259399","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","32"
"1","r8dg7ji6","0.8196295499801636","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","33"
"1","r8dg7ji6","0.8749780058860779","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","34"
"1","r8dg7ji6","0.8985378742218018","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","35"
"1","r8dg7ji6","0.8120988011360168","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","36"
"1","r8dg7ji6","0.7370370030403137","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","37"
"1","r8dg7ji6","0.7328388094902039","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","38"
"1","r8dg7ji6","0.8248329758644104","turbulent_radiative_layer_2D-unet_convnext-UNetConvNext-0.0005","39"
